_id,Language,Box_office,Country,Rated,Poster,Awards,Director,Released,Writer,imdbVotes,Runtime,Response,imdbRating,Title,Genre,Actors,Type,Metascore
5707203271a0650af414df3b,"English, Russian, Arabic, Latin",,USA,PG-13,tt0401997.jpg,1 win & 2 nominations.,Billy Ray,16 Feb 2007,"Adam Mazer (screenplay), William Rotko (screenplay), Billy Ray (screenplay), Adam Mazer (story), William Rotko (story)","51,558",110 min,True,7.0,Breach,"Biography, Crime, Drama","Chris Cooper, Ryan Phillippe, Laura Linney, Caroline Dhavernas",movie,74
5707203271a0650af414df3c,English,,USA,R,tt0443706.jpg,2 wins & 64 nominations.,David Fincher,02 Mar 2007,"James Vanderbilt (screenplay), Robert Graysmith (book)","287,698",157 min,True,7.7,Zodiac,"Crime, Drama, History","Jake Gyllenhaal, Mark Ruffalo, Anthony Edwards, Robert Downey Jr.",movie,78
5707203271a0650af414df3d,"English, Mandarin",,USA,PG-13,tt0424823.jpg,N/A,Robert Ben Garant,29 Aug 2007,"Thomas Lennon, Robert Ben Garant","34,716",90 min,True,5.3,Balls of Fury,"Comedy, Crime, Sport","Dan Fogler, Christopher Walken, George Lopez, Maggie Q",movie,38
5707203271a0650af414df3e,English,"32,059,442","USA, Canada",G,tt0457419.jpg,3 nominations.,Zach Helm,16 Nov 2007,Zach Helm,"34,290",93 min,True,6.2,Mr. Magorium's Wonder Emporium,"Comedy, Family, Fantasy","Ted Ludzik, Natalie Portman, Zach Mills, Dustin Hoffman",movie,48
5707203271a0650af414df3f,English,"31,655,091",USA,PG,tt0426931.jpg,Nominated for 1 Oscar. Another 4 wins & 10 nominations.,Kirsten Sheridan,21 Nov 2007,"Nick Castle (screenplay), James V. Hart (screenplay), Paul Castro (story), Nick Castle (story)","85,485",114 min,True,7.5,August Rush,"Drama, Music","Freddie Highmore, Keri Russell, Jonathan Rhys Meyers, Terrence Howard",movie,38
5707203271a0650af414df40,English,"30,226,144",USA,PG-13,tt0427309.jpg,Nominated for 1 Golden Globe. Another 11 wins & 9 nominations.,Denzel Washington,25 Dec 2007,"Robert Eisele (screenplay), Robert Eisele (story), Jeffrey Porro (story), Tony Scherman (inspired by the American Legacy article)","46,706",126 min,True,7.6,The Great Debaters,"Biography, Drama","Denzel Washington, Nate Parker, Jurnee Smollett-Bell, Denzel Whitaker",movie,65
5707203271a0650af414df41,English,"28,637,507","UK, Spain",R,tt0463854.jpg,2 wins & 12 nominations.,Juan Carlos Fresnadillo,11 May 2007,"Rowan Joffe (screenplay), Juan Carlos Fresnadillo (screenplay), Enrique López Lavigne (screenplay), Jesús Olmo (screenplay)","206,291",100 min,True,7.0,28 Weeks Later,"Horror, Sci-Fi","Robert Carlyle, Rose Byrne, Jeremy Renner, Harold Perrineau",movie,78
5707203271a0650af414df42,"English, Russian",,USA,R,tt0498399.jpg,5 nominations.,James Gray,12 Oct 2007,James Gray,"71,676",117 min,True,6.9,We Own the Night,"Crime, Drama, Thriller","Joaquin Phoenix, Eva Mendes, Danny Hoch, Alex Veadov",movie,59
5707203271a0650af414df43,English,,USA,R,tt0780571.jpg,2 nominations.,Bruce A. Evans,01 Jun 2007,"Bruce A. Evans, Raynold Gideon","120,566",120 min,True,7.4,Mr. Brooks,"Crime, Drama, Thriller","Kevin Costner, Demi Moore, Dane Cook, William Hurt",movie,45
5707203271a0650af414df44,"English, German, Russian","27,667,947","UK, Czech Republic, France, Italy",R,tt0367959.jpg,2 nominations.,Peter Webber,09 Feb 2007,"Thomas Harris (screenplay), Thomas Harris (novel)","84,107",121 min,True,6.2,Hannibal Rising,"Crime, Drama, Thriller","Aaran Thomas, Gaspard Ulliel, Li Gong, Helena-Lia Tachovská",movie,35
5707203271a0650af414df45,"English, French","25,925,170",USA,PG-13,tt0489237.jpg,2 nominations.,"Shari Springer Berman, Robert Pulcini",24 Aug 2007,"Emma McLaughlin (novel), Nicola Kraus (novel), Shari Springer Berman (screenplay), Robert Pulcini (screenplay)","46,990",105 min,True,6.2,The Nanny Diaries,"Comedy, Drama, Romance","Scarlett Johansson, Donna Murphy, John Henry Cox, Alicia Keys",movie,46
5707203271a0650af414df46,English,"25,769,067",USA,PG-13,tt0419984.jpg,N/A,"Craig Gillespie, David Dobkin",14 Sep 2007,"Michael Carnes, Josh Gilbert","30,636",87 min,True,5.1,Mr. Woodcock,"Comedy, Romance, Sport","Billy Bob Thornton, Seann William Scott, Susan Sarandon, Amy Poehler",movie,41
5707203271a0650af414df47,English,,USA,PG,tt0479500.jpg,7 nominations.,Andrew Fleming,15 Jun 2007,"Andrew Fleming (screenplay), Tiffany Paulsen (screenplay), Tiffany Paulsen (story), Mildred Wirt Benson (characters)","15,524",99 min,True,5.9,Nancy Drew,"Comedy, Crime, Family","Emma Roberts, Craig Gellis, Rich Cooper, Max Thieriot",movie,53
5707203271a0650af414df48,English,,USA,R,tt0884328.jpg,6 wins & 10 nominations.,Frank Darabont,21 Nov 2007,"Frank Darabont (screenplay), Stephen King (novel)","213,265",126 min,True,7.2,The Mist,"Horror, Sci-Fi, Thriller","Thomas Jane, Marcia Gay Harden, Laurie Holden, Andre Braugher",movie,58
5707203271a0650af414df49,"English, Spanish","25,117,498",USA,R,tt0444682.jpg,1 nomination.,Stephen Hopkins,05 Apr 2007,"Carey Hayes (screenplay), Chad Hayes (screenplay), Brian Rousso (story)","36,873",99 min,True,5.7,The Reaping,"Horror, Thriller","Hilary Swank, David Morrissey, Idris Elba, AnnaSophia Robb",movie,36
5707203271a0650af414df4a,"English, Spanish","25,031,037",USA,R,tt0462322.jpg,7 wins & 15 nominations.,"Robert Rodriguez, Eli Roth, Quentin Tarantino, Edgar Wright, Rob Zombie",06 Apr 2007,"Robert Rodriguez, Rob Zombie, Edgar Wright, Jeff Rendell, Eli Roth, Quentin Tarantino, Rob Cotterill (story), Jason Eisener (story), John Davies (fake trailer segment \","152,661",191 min,True,7.6,Grindhouse,"Action, Horror, Thriller","Kurt Russell, Zoë Bell, Rosario Dawson, Vanessa Ferlito",movie,77
5707203271a0650af414df4b,"English, French, Spanish, Russian",,USA,PG-13,tt0386032.jpg,Nominated for 1 Oscar. Another 14 wins & 14 nominations.,Michael Moore,03 Jul 2007,Michael Moore,"65,452",123 min,True,8.1,Sicko,"Documentary, Drama","Michael Moore, Tucker Albrizzi, Tony Benn, George W. Bush",movie,74
5707203271a0650af414df4c,English,"24,343,673","USA, UK",PG-13,tt0445922.jpg,Nominated for 1 Oscar. Another 2 wins & 16 nominations.,Julie Taymor,12 Oct 2007,"Dick Clement (screenplay), Ian La Frenais (screenplay), Julie Taymor (story), Dick Clement (story), Ian La Frenais (story)","90,207",133 min,True,7.4,Across the Universe,"Drama, Fantasy, Musical","Evan Rachel Wood, Jim Sturgess, Joe Anderson, Dana Fuchs",movie,56
5707203271a0650af414df4d,English,"23,705,592",USA,R,tt0457433.jpg,1 win.,James Foley,13 Apr 2007,"Todd Komarnicki (screenplay), Jon Bokenkamp (story)","37,092",109 min,True,5.7,Perfect Stranger,"Crime, Mystery, Thriller","Halle Berry, Bruce Willis, Giovanni Ribisi, Richard Portnow",movie,31
5707203271a0650af414df4e,English,"23,618,786","UK, France, USA",R,tt0425112.jpg,2 wins & 8 nominations.,Edgar Wright,20 Apr 2007,"Edgar Wright, Simon Pegg","340,342",121 min,True,7.9,Hot Fuzz,"Action, Comedy","Simon Pegg, Martin Freeman, Bill Nighy, Robert Popper",movie,81
5707203271a0650af414df4f,"English, Mandarin, Japanese, Cantonese",,"USA, Canada",R,tt0499556.jpg,N/A,Philip G. Atwell,24 Aug 2007,"Lee Anthony Smith, Gregory J. Bradley","71,050",103 min,True,6.3,War,"Action, Crime, Thriller","Jet Li, Jason Statham, John Lone, Devon Aoki",movie,36
5707203271a0650af414df50,"English, Spanish","21,460,590",USA,PG,tt0768212.jpg,6 nominations.,Robert Shaye,23 Mar 2007,"Bruce Joel Rubin (screenplay), Toby Emmerich (screenplay), James V. Hart (screen story), Carol Skilken (screen story), Henry Kuttner (short story \","18,403",90 min,True,6.3,The Last Mimzy,"Family, Sci-Fi","Chris O'Neil, Rhiannon Leigh Wryn, Joely Richardson, Timothy Hutton",movie,59
5707203271a0650af414df51,English,,UK,N/A,tt1013506.jpg,N/A,Robert Garofalo,02 Apr 2007,N/A,11,N/A,True,7.8,Amazing Grace,Music,"Rick Wakeman, Jemma Wakeman, The English Chamber Choir",movie,N/A
5707203271a0650af414df52,English,,USA,N/A,tt1182281.jpg,N/A,N/A,14 Sep 2007,N/A,16,10 min,True,6.9,The Hills Have Eyes 2: Mutant Attacks,"Documentary, Short","Michael McMillian, Jessica Stroup, Derek Mears, Jonathan Craven",movie,N/A
5707203271a0650af414df53,English,"20,568,319","USA, Canada",PG-13,tt0435670.jpg,1 nomination.,David S. Goyer,27 Apr 2007,"Mick Davis (screenplay), Christine Roum (screenplay), Mats Wahl (novel)","30,638",102 min,True,6.3,The Invisible,"Crime, Drama, Fantasy","Justin Chatwin, Margarita Levieva, Marcia Gay Harden, Chris Marquette",movie,36
5707203271a0650af414df54,English,,USA,R,tt0499554.jpg,1 nomination.,Robert Ben Garant,23 Feb 2007,"Robert Ben Garant, Thomas Lennon, Kerri Kenney, Robert Ben Garant (TV series), Thomas Lennon (TV series), Kerri Kenney (TV series)","23,606",84 min,True,5.9,Reno 911!: Miami,"Comedy, Crime","Lennie Loftin, Danny DeVito, Robert Ben Garant, Niecy Nash",movie,47
5707203271a0650af414df55,English,,USA,R,tt0452623.jpg,Nominated for 1 Oscar. Another 32 wins & 28 nominations.,Ben Affleck,19 Oct 2007,"Ben Affleck (screenplay), Aaron Stockard (screenplay), Dennis Lehane (novel)","186,733",114 min,True,7.7,Gone Baby Gone,"Crime, Drama, Mystery","Casey Affleck, Michelle Monaghan, Morgan Freeman, Ed Harris",movie,72
5707203271a0650af414df56,English,"19,661,987",USA,R,tt0490204.jpg,3 nominations.,Mike Binder,23 Mar 2007,Mike Binder,"82,726",124 min,True,7.5,Reign Over Me,Drama,"Adam Sandler, Don Cheadle, Jada Pinkett Smith, Liv Tyler",movie,61
5707203271a0650af414df57,English,,USA,R,tt0452702.jpg,1 nomination.,Nimród Antal,20 Apr 2007,Mark L. Smith,"76,961",85 min,True,6.2,Vacancy,"Horror, Thriller","Kate Beckinsale, Luke Wilson, Frank Whaley, Ethan Embry",movie,54
5707203271a0650af414df58,English,"18,882,880",USA,R,tt0791304.jpg,3 wins & 5 nominations.,Garry Marshall,11 May 2007,Mark Andrus,"20,130",113 min,True,5.9,Georgia Rule,"Comedy, Drama","Jane Fonda, Lindsay Lohan, Felicity Huffman, Dermot Mulroney",movie,25
5707203271a0650af414df59,English,"19,067,631",USA,PG-13,tt0473308.jpg,6 wins & 15 nominations.,Adrienne Shelly,25 May 2007,Adrienne Shelly,"36,985",108 min,True,7.1,Waitress,"Comedy, Drama, Romance","Keri Russell, Nathan Fillion, Cheryl Hines, Jeremy Sisto",movie,75
5707203271a0650af414df5a,English,"18,663,911","UK, Ireland",PG,tt0416508.jpg,3 wins & 6 nominations.,Julian Jarrold,10 Aug 2007,"Jane Austen (letters), Kevin Hood, Sarah Williams","43,968",120 min,True,7.1,Becoming Jane,"Biography, Drama, Romance","Anne Hathaway, James McAvoy, Julie Walters, James Cromwell",movie,55
5707203271a0650af414df5b,"English, Danish","18,352,454",USA,R,tt0758758.jpg,Nominated for 2 Oscars. Another 23 wins & 99 nominations.,Sean Penn,19 Oct 2007,"Sean Penn (screenplay), Jon Krakauer (book)","411,003",148 min,True,8.2,Into the Wild,"Adventure, Biography, Drama","Emile Hirsch, Marcia Gay Harden, William Hurt, Jena Malone",movie,73
5707203271a0650af414df5c,English,,USA,R,tt0841046.jpg,Nominated for 2 Golden Globes. Another 1 win & 4 nominations.,Jake Kasdan,21 Dec 2007,"Judd Apatow, Jake Kasdan","54,641",96 min,True,6.7,Walk Hard: The Dewey Cox Story,"Comedy, Music","Nat Faxon, John C. Reilly, Tim Meadows, Conner Rayburn",movie,63
5707203271a0650af414df5d,"English, French, German, Serbian","17,993,461",USA,PG-13,tt0435705.jpg,1 win & 3 nominations.,Lee Tamahori,27 Apr 2007,"Gary Goldman (screenplay), Jonathan Hensleigh (screenplay), Paul Bernbaum (screenplay), Gary Goldman (screen story), Philip K. Dick (novel)","122,166",96 min,True,6.2,Next,"Action, Sci-Fi, Thriller","Nicolas Cage, Julianne Moore, Jessica Biel, Thomas Kretschmann",movie,42
5707203271a0650af414df5e,"English, Slovak, Italian, Czech",,"USA, Czech Republic, Italy, Iceland, Slovakia",R,tt0498353.jpg,5 nominations.,Eli Roth,08 Jun 2007,"Eli Roth, Eli Roth (characters)","68,330",94 min,True,5.4,Hostel: Part II,Horror,"Lauren German, Roger Bart, Heather Matarazzo, Bijou Phillips",movie,46
5707203271a0650af414df5f,"English, Russian, Turkish, Ukrainian, Urdu",,"USA, UK, Canada",R,tt0765443.jpg,Nominated for 1 Oscar. Another 28 wins & 69 nominations.,David Cronenberg,21 Sep 2007,Steven Knight (screenplay),"185,434",100 min,True,7.7,Eastern Promises,"Crime, Thriller","Josef Altin, Mina E. Mina, Aleksandar Mikic, Sarah-Jeanne Labrosse",movie,82
5707203271a0650af414df60,English,"16,545,445",USA,R,tt0455760.jpg,N/A,James Wan,16 Mar 2007,"Leigh Whannell (screenplay), James Wan (story), Leigh Whannell (story)","63,809",89 min,True,6.2,Dead Silence,Horror,"Ryan Kwanten, Amber Valletta, Donnie Wahlberg, Michael Fairman",movie,34
5707203271a0650af414df61,"English, Spanish, Swedish",,"UK, France, Germany, USA",PG-13,tt0414055.jpg,Won 1 Oscar. Another 5 wins & 29 nominations.,Shekhar Kapur,12 Oct 2007,"William Nicholson, Michael Hirst","53,405",114 min,True,6.9,Elizabeth: The Golden Age,"Biography, Drama, History","Jordi Mollà, Aimee King, Cate Blanchett, Laurence Fox",movie,45
5707203271a0650af414df62,"Dari, English, Pushto, Russian, Urdu","15,797,907","USA, China",PG-13,tt0419887.jpg,Nominated for 1 Oscar. Another 6 wins & 22 nominations.,Marc Forster,11 Jan 2008,"David Benioff (screenplay), Khaled Hosseini (novel)","67,039",128 min,True,7.6,The Kite Runner,Drama,"Khalid Abdalla, Atossa Leoni, Shaun Toub, Sayed Jafar Masihullah Gharibzada",movie,61
5707203271a0650af414df63,English,,USA,N/A,tt1620770.jpg,N/A,N/A,N/A,N/A,N/A,N/A,True,N/A,Happily N'Ever After: Mambo's Memory Mix-up,N/A,N/A,game,N/A
5707203271a0650af414df64,English,,USA,N/A,tt1334219.jpg,N/A,N/A,01 May 2007,N/A,5,N/A,True,7.6,A Cautionary Tale: The Making of 'Alpha Dog',Short,N/A,movie,N/A
5707203271a0650af414df65,"English, Russian",,"USA, Australia",PG-13,tt0427392.jpg,1 nomination.,"Oliver Hirschbiegel, James McTeigue",17 Aug 2007,"David Kajganich (screenplay), Jack Finney (novel)","63,843",99 min,True,5.9,The Invasion,"Sci-Fi, Thriller","Nicole Kidman, Daniel Craig, Jeremy Northam, Jackson Bond",movie,45
5707203271a0650af414df66,English,"14,998,070",USA,R,tt0891527.jpg,4 nominations.,Robert Redford,09 Nov 2007,Matthew Michael Carnahan,"40,536",92 min,True,6.2,Lions for Lambs,"Drama, Thriller, War","Robert Redford, Meryl Streep, Tom Cruise, Michael Peña",movie,47
5707203271a0650af414df67,"English, Japanese",,USA,R,tt0211933.jpg,1 win & 3 nominations.,Joby Harold,30 Nov 2007,Joby Harold,"61,969",84 min,True,6.5,Awake,"Crime, Mystery, Thriller","Hayden Christensen, Jessica Alba, Terrence Howard, Lena Olin",movie,33
5707203271a0650af414df68,English,"13,920,741",USA,PG-13,tt0787475.jpg,1 win & 1 nomination.,Akiva Schaffer,03 Aug 2007,Pam Brady,"57,806",88 min,True,6.7,Hot Rod,Comedy,"Andy Samberg, Jorma Taccone, Bill Hader, Danny McBride",movie,43
5707203271a0650af414df69,English,,"USA, Canada",PG,tt0476995.jpg,2 nominations.,Todd Holland,04 Apr 2007,"Claire-Dee Lim, Mike Werb, Michael Colleary","4,657",111 min,True,5.5,Firehouse Dog,"Action, Comedy, Family","Josh Hutcherson, Bruce Greenwood, Bill Nunn, Scotch Ellis Loring",movie,43
5707203271a0650af414df6a,English,"13,349,251",USA,PG-13,tt0790804.jpg,1 nomination.,Tom Brady,19 Oct 2007,"Ed Yeager (screenplay), Joey Gutierrez (screenplay), John Aboud (story), Michael Colton (story), Adam Jay Epstein (story), Andrew Jacobson (story)","9,843",84 min,True,4.1,The Comebacks,"Comedy, Sport","David Koechner, Carl Weathers, Melora Hardin, Matthew Lawrence",movie,25
5707203271a0650af414df6b,English,"13,235,267",USA,PG,tt0462244.jpg,1 win & 5 nominations.,Fred Savage,08 Aug 2007,"Geoff Rodkey (screenplay), J. David Stem (screenplay), David N. Weiss (screenplay), Geoff Rodkey (story), Joel Cohen (story), Alec Sokolow (story), Geoff Rodkey (characters)","12,077",93 min,True,2.9,Daddy Day Camp,"Comedy, Family","Cuba Gooding Jr., Lochlyn Munro, Richard Gant, Tamala Jones",movie,13
5707203271a0650af414df6c,"English, Italian","12,796,824",USA,R,tt0465602.jpg,3 nominations.,Michael Davis,07 Sep 2007,Michael Davis,"127,896",86 min,True,6.7,Shoot 'Em Up,"Action, Comedy, Crime","Clive Owen, Paul Giamatti, Monica Bellucci, Stephen McHattie",movie,49
5707203271a0650af414df6d,English,"12,550,242","USA, India",R,tt0770772.jpg,1 nomination.,Chris Rock,16 Mar 2007,"Chris Rock (screenplay), Louis C.K. (screenplay), Éric Rohmer (motion picture \","13,647",90 min,True,5.5,I Think I Love My Wife,"Comedy, Drama, Romance","Chris Rock, Kerry Washington, Gina Torres, Steve Buscemi",movie,49
5707203271a0650af414df6e,English,"12,406,646","USA, Germany",PG-13,tt0765447.jpg,2 nominations.,Lajos Koltai,29 Jun 2007,"Susan Minot (screenplay), Michael Cunningham (screenplay), Susan Minot (novel)","11,492",117 min,True,6.6,Evening,"Drama, Romance","Claire Danes, Toni Collette, Vanessa Redgrave, Patrick Wilson",movie,45
5707203271a0650af414df6f,"English, Hindi, German, Tibetan","11,896,380",USA,R,tt0838221.jpg,4 wins & 3 nominations.,Wes Anderson,26 Oct 2007,"Wes Anderson, Roman Coppola, Jason Schwartzman","134,523",91 min,True,7.2,The Darjeeling Limited,"Adventure, Comedy, Drama","Owen Wilson, Adrien Brody, Jason Schwartzman, Amara Karan",movie,67
5707203271a0650af414df70,English,"11,702,090",USA,PG-13,tt0815244.jpg,N/A,Joe Nussbaum,21 Sep 2007,Chad Gomez Creasey,"36,768",108 min,True,6.3,Sydney White,"Comedy, Romance","Amanda Bynes, Sara Paxton, Matt Long, Jack Carpenter",movie,45
5707203271a0650af414df71,English,"11,043,445",USA,PG-13,tt0419843.jpg,N/A,Jon Kasdan,20 Apr 2007,Jon Kasdan,"27,313",97 min,True,6.5,In the Land of Women,"Comedy, Drama, Romance","Elena Anaya, Adam Brody, Kelsey Keel, Danielle Savre",movie,47
5707203271a0650af414df72,"English, Korean","10,956,379",South Korea,PG-13,tt0372873.jpg,1 nomination.,Hyung-rae Shim,14 Sep 2007,Hyung-rae Shim,"21,268",90 min,True,3.6,Dragon Wars: D-War,"Action, Drama, Fantasy","Jason Behr, Amanda Brooks, Robert Forster, Craig Robinson",movie,33
5707203271a0650af414df73,"English, Swahili, Kirundi, French","10,596,100",USA,R,tt0772193.jpg,N/A,Michael Katleman,12 Jan 2007,"John Brancato, Michael Ferris","10,881",93 min,True,4.7,Primeval,"Action, Adventure, Crime","Dominic Purcell, Brooke Langton, Orlando Jones, Jürgen Prochnow",movie,35
5707203271a0650af414df74,"French, English","10,299,782","France, UK, Czech Republic",PG-13,tt0450188.jpg,Won 2 Oscars. Another 43 wins & 61 nominations.,Olivier Dahan,20 Jul 2007,"Isabelle Sobelman, Olivier Dahan","63,732",140 min,True,7.7,La Vie en Rose,"Biography, Drama, Music","Marion Cotillard, Sylvie Testud, Pascal Greggory, Emmanuelle Seigner",movie,66
5707203271a0650af414df75,"English, Spanish","10,005,534",USA,PG,tt0804452.jpg,5 nominations.,Sean McNamara,03 Aug 2007,"Susan Estelle Jansen (screenplay), Adam De La Peña (story), David Eilenberg (story)","14,538",110 min,True,2.8,Bratz,"Comedy, Family, Music","Logan Browning, Janel Parrish, Nathalia Ramos, Skyler Shaye",movie,21
5707203271a0650af414df76,"English, Arabic",,USA,R,tt0804522.jpg,1 win & 2 nominations.,Gavin Hood,19 Oct 2007,Kelley Sane,"46,375",122 min,True,6.8,Rendition,"Drama, Thriller","Jake Gyllenhaal, Reese Witherspoon, Meryl Streep, Alan Arkin",movie,55
5707203271a0650af414df77,English,"9,525,276",USA,R,tt0804461.jpg,3 nominations.,James Wan,31 Aug 2007,"Ian Mackenzie Jeffers (screenplay), Brian Garfield (novel)","58,980",105 min,True,6.8,Death Sentence,"Action, Crime, Drama","Kevin Bacon, Garrett Hedlund, Kelly Preston, Jordan Garrett",movie,36
5707203271a0650af414df78,"English, Czech","9,437,933",Ireland,R,tt0907657.jpg,Won 1 Oscar. Another 19 wins & 30 nominations.,John Carney,15 Jun 2007,John Carney,"88,126",85 min,True,7.9,Once,"Drama, Music, Romance","Glen Hansard, Markéta Irglová, Hugh Walsh, Gerard Hendrick",movie,88
5707203271a0650af414df79,"English, French, Urdu, Arabic",,"USA, UK",R,tt0829459.jpg,Nominated for 1 Golden Globe. Another 4 wins & 17 nominations.,Michael Winterbottom,22 Jun 2007,"John Orloff (screenplay), Mariane Pearl (book)","23,835",108 min,True,6.7,A Mighty Heart,"Biography, Drama, History","Dan Futterman, Angelina Jolie, Archie Panjabi, Mohammed Afzal",movie,74
5707203271a0650af414df7a,English,"8,791,738",USA,PG,tt0484562.jpg,N/A,David L. Cunningham,05 Oct 2007,"John Hodge (screenplay), Susan Cooper (novel)","12,922",99 min,True,4.8,The Seeker: The Dark Is Rising,"Adventure, Drama, Family","Alexander Ludwig, Christopher Eccleston, Ian McShane, Frances Conroy",movie,38
5707203271a0650af414df7b,English,,USA,PG-13,tt0462229.jpg,2 nominations.,Les Mayfield,05 Jan 2007,"Robert Adetuyi, George Gallo","9,656",84 min,True,4.5,Code Name: The Cleaner,"Action, Comedy, Crime","Cedric the Entertainer, Lucy Liu, Nicollette Sheridan, Mark Dacascos",movie,33
5707203271a0650af414df7c,"English, Spanish","8,074,933",USA,PG-13,tt0800003.jpg,N/A,C.B. Harding,11 May 2007,"Bear Aderhold, Tom Sullivan","9,477",90 min,True,3.4,Delta Farce,"Action, Adventure, Comedy","Michael Rose, Glenn Morshower, Larry the Cable Guy, Christina Moore",movie,17
5707203271a0650af414df7d,English,,Costa Rica,N/A,tt1095453.jpg,N/A,Alexander Berberich,04 Oct 2007,Alexander Berberich,120,N/A,True,8.0,Bella,"Short, Drama",Ampora Marie Sapp,movie,N/A
5707203271a0650af414df7e,"Spanish, English",,"Canada, USA",N/A,tt1145169.jpg,N/A,Julie Ng,30 Oct 2007,N/A,11,36 min,True,7.2,The Sound and the Heat of El Cantante,"Short, Biography, Music","Jennifer Lopez, Marc Anthony, Leon Ichaso, David Maldonado",movie,N/A
5707203271a0650af414df7f,English,"7,486,906",USA,PG,tt0415965.jpg,2 nominations.,Menno Meyjes,02 Nov 2007,"Seth Bass (screenplay), Jonathan Tolins (screenplay), David Gerrold (novel)","17,219",106 min,True,6.8,Martian Child,"Comedy, Drama, Family","John Cusack, Bobby Coleman, Amanda Peet, Sophie Okonedo",movie,48
5707203271a0650af414df80,English,"7,233,485",USA,R,tt0897361.jpg,8 wins & 4 nominations.,Chris Sivertson,27 Jul 2007,Jeff Hammond,"22,790",105 min,True,3.6,I Know Who Killed Me,"Crime, Mystery, Thriller","Bonnie Aarons, Lindsay Lohan, Michael Adler, Julia Ormond",movie,16
5707203271a0650af414df81,"English, Spanish, German","3,718",USA,R,tt0443473.jpg,1 nomination.,Scott Wiper,27 Apr 2007,"Scott Wiper (screenplay), Rob Hedden (screenplay), Rob Hedden (story), Andy Hedden (story), Scott Wiper (story)","44,373",113 min,True,6.1,The Condemned,"Action, Thriller","Steve Austin, Vinnie Jones, Robert Mammone, Tory Mussett",movie,23
5707203271a0650af414df82,English,,USA,N/A,tt1266072.jpg,N/A,Huw Bowen,N/A,Walker O'Brien,9,96 min,True,5.2,The Hoax,Thriller,"Gene Ganssle, Lynne Pyrce, Kathleen Benner, Brian Bozick",movie,N/A
5707203271a0650af414df83,Spanish,,Spain,R,tt0464141.jpg,32 wins & 40 nominations.,J.A. Bayona,11 Jan 2008,Sergio G. Sánchez (screenplay),"117,597",105 min,True,7.5,The Orphanage,"Drama, Mystery, Thriller","Belén Rueda, Fernando Cayo, Roger Príncep, Mabel Rivera",movie,74
5707203271a0650af414df84,English,"7,083,025",USA,R,tt0292963.jpg,17 wins & 25 nominations.,Sidney Lumet,07 Dec 2007,Kelly Masterson,"80,643",117 min,True,7.3,Before the Devil Knows You're Dead,"Crime, Drama, Thriller","Philip Seymour Hoffman, Ethan Hawke, Albert Finney, Marisa Tomei",movie,84
5707203271a0650af414df85,English,"1,373,400","Germany, USA",PG,tt0475355.jpg,2 wins & 3 nominations.,Sunu Gonera,23 Mar 2007,"Kevin Michael Smith (screenplay), Michael Gozzard (screenplay), J. Mills Goodloe (screenplay), Norman Vance Jr. (screenplay), Kevin Michael Smith (story), Michael Gozzard (story)","5,455",104 min,True,5.8,Pride,"Drama, Family, Sport","Terrence Howard, Bernie Mac, Kimberly Elise, Tom Arnold",movie,55
5707203271a0650af414df86,Dutch,,Netherlands,N/A,tt1108828.jpg,N/A,Martijn Smits,29 Sep 2007,"Jonas Klinkenbijl, Martijn Smits",21,15 min,True,6.9,The Bug,"Short, Horror","Carry Tefsen, Jackie van Oppen, Ger Van Der Grijn, Nils Verkooijen",movie,N/A
5707203271a0650af414df87,English,"6,877,133",USA,PG-13,tt0780595.jpg,1 nomination.,Andy Cheng,13 Apr 2007,"Robert Foreman (screenplay), Daniel Sadek (story)","7,791",95 min,True,3.9,Redline,Action,"Nathan Phillips, Nadia Bjorlin, Angus Macfadyen, Eddie Griffin",movie,24
5707203271a0650af414df88,English,"6,777,589",USA,R,tt0478134.jpg,Nominated for 1 Oscar. Another 2 wins & 17 nominations.,Paul Haggis,28 Sep 2007,"Paul Haggis (screenplay), Mark Boal (story), Paul Haggis (story)","59,157",121 min,True,7.2,In the Valley of Elah,"Crime, Drama, Mystery","Tommy Lee Jones, Charlize Theron, Jason Patric, Susan Sarandon",movie,65
5707203271a0650af414df89,"English, German, Cantonese","6,610,326",USA,R,tt0775529.jpg,Nominated for 2 Oscars. Another 15 wins & 30 nominations.,Tamara Jenkins,01 Feb 2008,Tamara Jenkins,"31,807",113 min,True,7.2,The Savages,"Comedy, Drama","Laura Linney, Philip Seymour Hoffman, Philip Bosco, Peter Friedman",movie,85
5707203271a0650af414df8a,French,"5,990,075","France, USA",PG-13,tt0401383.jpg,Nominated for 4 Oscars. Another 66 wins & 91 nominations.,Julian Schnabel,01 Feb 2008,"Ronald Harwood (screenplay), Jean-Dominique Bauby (book)","88,443",112 min,True,8.0,The Diving Bell and the Butterfly,"Biography, Drama","Mathieu Amalric, Emmanuelle Seigner, Marie-Josée Croze, Anne Consigny",movie,92
5707203271a0650af414df8b,"English, Spanish","5,949,693","USA, Canada",PG-13,tt0805564.jpg,Nominated for 1 Oscar. Another 7 wins & 32 nominations.,Craig Gillespie,02 Nov 2007,Nancy Oliver,"112,575",106 min,True,7.4,Lars and the Real Girl,"Comedy, Drama","Ryan Gosling, Emily Mortimer, Paul Schneider, R.D. Reid",movie,70
